country,year,Energy_HighTech,Energy_RnD,Energy_Patents,Openness_Top10Income_INV,Openness_HumanCapital,Cohesion_Gini_INV,Cohesion_Homicide_INV,Demography_Fertility,Hard_Population,Hard_GDP_USD,Hard_Military_Pct,Geo_Freshwater,Geo_ArableLand,Hard_EnergyVulnerability_INV,Openness_RegQuality,Cohesion_GovEffectiveness
NZL,2011,,1.23083,1501.0,,,,0.889862312060794,2.09,4384000.0,168484908960.078,1.16234930052697,327.0,471000.0,,,
NZL,2012,,1.23083,1425.0,,,,0.929351914175937,2.1,4408100.0,176560711239.147,1.11637221213693,327.0,509000.0,,,
NZL,2013,,1.15275,1614.0,,,,1.03281407483097,2.01,4442100.0,191012364176.878,1.04392336294516,327.0,547000.0,,,
NZL,2014,,1.15275,1636.0,,,,0.950700013685658,1.92,4516500.0,201518402787.38,0.998146779850979,327.0,590000.0,,,
NZL,2015,,1.22707,1184.0,,,,1.04030555507995,1.99,4609400.0,178224167087.99,0.987950412435414,327.0,478000.0,,,
NZL,2016,,1.22707,1075.0,,,,1.06049711862933,1.87,4714100.0,189100085275.23,1.03552843699621,327.0,541000.0,,,
NZL,2017,,1.34788,1014.0,,,,0.727234722175039,1.81,4813600.0,206745969246.073,1.05195301181686,327.0,491000.0,,,
NZL,2018,,1.34788,1017.0,,,,1.12225498980074,1.71,4900600.0,211985631173.205,1.10543396326223,327.0,518500.0,,,
NZL,2019,,1.4642,324.0,,,,2.28484272415384,1.72,4970300.0,213006341101.869,1.29326329516102,327.0,546000.0,,,
NZL,2020,,1.4642,348.0,,,,1.02566226716727,1.62,5072400.0,213029554653.687,1.3399501211388,327.0,527000.0,,,
NZL,2021,,1.48604,330.0,,,,1.15511953382508,1.65,5084600.0,253977931814.967,1.16477544956865,327.0,616000.0,,,
NZL,2022,,1.48604,330.0,,,,1.46149415952832,1.67,5081700.0,249509991440.438,1.17089864666233,327.0,533000.0,,,
NZL,2023,,1.54848,330.0,,,,1.46149415952832,1.57,5200000.0,255194972673.122,1.22064828880902,327.0,520000.0,,,
NZL,2024,,1.54848,330.0,,,,1.46149415952832,1.57,5287500.0,260172385097.616,1.19404695449297,327.0,520000.0,,,
IDN,2000,,0.06769,157.0,25.6,,30.3,1.02000302761334,2.503,216077790.0,165021012077.81,0.684483763500435,2018.7,17941000.0,,,
IDN,2001,,0.04756,212.0,26.3,,31.2,1.02000302761334,2.466,219097902.0,160446947784.909,0.572792652704213,2018.7,17941000.0,,,
IDN,2002,,0.04756,234.0,25.9,,30.2,1.02000302761334,2.436,222088495.0,195660611165.183,0.700120208801041,2018.7,17941000.0,,,
IDN,2003,,0.04756,201.0,24.6,,29.3,0.726511653296908,2.41,225048008.0,234772463823.808,0.909285036773652,2018.7,17941000.0,,,
IDN,2004,,0.04756,227.0,25.3,,30.4,0.62256871069078,2.415,227926649.0,256836875295.452,0.945714621727218,2018.7,17932630.6,,,
IDN,2005,,0.04756,235.0,25.1,,29.9,0.62256871069078,2.452,230871650.0,285868619196.085,0.750789394004931,2018.7,17924261.2,,,
IDN,2006,,0.04756,288.0,26.1,,31.5,0.62256871069078,2.457,233951652.0,364570515618.357,0.65870277762871,2018.7,17915891.8,,,
IDN,2007,,0.04756,284.0,27.3,,33.2,0.62256871069078,2.476,237062337.0,432216737774.861,0.71236193115127,2018.7,17907522.4,,,
IDN,2008,,0.04756,386.0,26.9,,32.6,0.62256871069078,2.44,240157903.0,510228634992.258,0.578945804493387,2018.7,17899153.0,,,
IDN,2009,,0.08332,415.0,27.8,,33.4,0.62256871069078,2.442,243220028.0,539580085612.401,0.571133891996423,2018.7,17890783.6,,,
IDN,2010,,0.08332,508.0,27.8,,34.6,0.62256871069078,2.462,246305322.0,755094157621.936,0.617587091951932,2018.7,17882414.2,,,
IDN,2011,,0.08332,533.0,30.9,,37.9,0.62256871069078,2.515,249470032.0,892969104563.171,0.653776702606807,2018.7,17874044.8,,,
IDN,2012,,0.08332,533.0,30.5,,37.1,0.62256871069078,2.514,252698525.0,917869913332.649,0.711549473406383,2018.7,17865675.4,,,
IDN,2013,,0.0847,663.0,31.5,,38.9,0.62256871069078,2.441,255852467.0,912524136718.018,0.918769839183066,2018.7,17857306.0,,,
IDN,2014,,0.0847,702.0,31.5,,38.8,0.62256871069078,2.393,258877399.0,890814755533.537,0.777855178232831,2018.7,17848936.6,,,
IDN,2015,,0.0847,1058.0,31.5,,38.2,0.62256871069078,2.346,261799249.0,860854232686.214,0.882266734481239,2018.7,17840567.2,,,
IDN,2016,,0.24535,1101.0,29.4,,36.9,0.62256871069078,2.311,264627418.0,931877364037.698,0.792220213496852,2018.7,17832197.8,,,
IDN,2017,,0.23805,2271.0,28.6,,36.4,0.62256871069078,2.253,267346658.0,1015618744159.73,0.865191376221992,2018.7,17823828.4,,,
IDN,2018,,0.22632,1407.0,28.5,,36.3,0.62256871069078,2.219,269951846.0,1042271532988.63,0.718928190476345,2018.7,17815459.0,,,
IDN,2019,,0.27129,3093.0,27.8,,35.4,0.62256871069078,2.205,272489381.0,1119099871350.2,0.728563743551525,2018.7,17807089.6,,,
IDN,2020,,0.28068,1309.0,27.9,,35.3,0.62256871069078,2.189,274814866.0,1059054842698.48,0.886277728854897,2018.7,17798720.2,,,
IDN,2021,,0.28068,1397.0,28.3,,35.5,0.62256871069078,2.166,276758053.0,1186509691086.73,0.741525844917975,2018.7,17790350.8,,,
IDN,2022,,0.28068,1397.0,29.0,,35.5,0.303768746039586,2.149,278830529.0,1319101183380.15,0.76801260357697,2018.7,17781981.4,,,
IDN,2023,,0.28068,1397.0,29.9,,36.1,0.303768746039586,2.127,281190067.0,1371169301563.62,0.821108120466812,2018.7,17782903.0,,,
IDN,2024,,0.28068,1397.0,28.8,,34.9,0.303768746039586,2.115,283487931.0,1396300098190.97,0.779216788275608,2018.7,17782903.0,,,
VNM,2000,,,34.0,,,,,2.028,77154011.0,31172518403.3162,,359.42,6200000.0,,,
VNM,2001,,,52.0,,,,1.28768529987055,2.023,77969361.0,32685198808.5549,,359.42,6649000.0,,,
VNM,2002,,0.19273,69.0,29.8,,37.0,1.35453837129189,2.006,78772224.0,35064105500.8344,,359.42,6600000.0,,,
VNM,2003,,0.19273,78.0,29.8,,37.0,1.33100770216075,1.999,79563777.0,39552513231.9169,2.12864112884164,359.42,6581000.0,,,
VNM,2004,,0.19273,103.0,28.7,,36.8,1.3231436501524,1.968,80338971.0,45427854693.2554,2.01437983970519,359.42,6469500.0,,,
VNM,2005,,0.19273,180.0,28.7,,36.8,1.298584174516,1.887,81088313.0,57633255738.1992,1.78096085234042,359.42,6358000.0,,,
VNM,2006,,0.19273,196.0,27.7,,35.8,1.27543729928635,1.873,82167897.0,66371664817.0436,1.93836458436365,359.42,6348000.0,,,
VNM,2007,,0.19273,219.0,27.7,,35.8,1.39657163544714,1.911,83633375.0,77414425532.2452,2.30475733676407,359.42,6309600.0,,,
VNM,2008,,0.19273,204.0,28.0,,35.6,1.28205448056468,1.933,85175788.0,99130304099.1274,2.15637292727254,359.42,6282500.0,,,
VNM,2009,,0.19273,258.0,28.0,,35.6,1.42609270232914,1.92,86460018.0,106014659565.214,2.26520866993266,359.42,6300000.0,,,
VNM,2010,,0.19273,306.0,30.9,,39.3,1.52764014135863,1.906,87455152.0,147201173196.979,1.81539587772715,359.42,6437400.0,,,
VNM,2011,,0.14955,300.0,30.9,,39.3,1.53501286347562,1.927,88468314.0,172595049183.925,1.55654936250578,359.42,6437600.0,,,
VNM,2012,,0.14955,382.0,27.7,,35.6,1.53501286347562,1.967,89510356.0,195590661129.249,1.71831331991755,359.42,6401300.0,,,
VNM,2013,,0.29932,443.0,27.7,,35.6,1.53501286347562,1.98,90573104.0,213708811665.34,1.74407703676771,359.42,6422800.0,,,
VNM,2014,,0.29932,487.0,26.8,,34.8,1.53501286347562,2.09,91679578.0,233451469642.519,1.82295771785959,359.42,6409500.0,,,
VNM,2015,,0.35629,582.0,26.8,,34.8,1.53501286347562,2.1,92823254.0,239258328381.741,1.90702805588388,359.42,7002800.0,,,
VNM,2016,,0.35629,560.0,27.1,,35.3,1.53501286347562,2.0,94000117.0,257096001177.982,1.95056176952778,359.42,6998000.0,,,
VNM,2017,,0.41895,592.0,27.1,,35.3,1.53501286347562,1.985,95176977.0,281353605986.903,1.80387228671057,359.42,6988300.0,,,
VNM,2018,,0.41895,646.0,27.5,,35.7,1.53501286347562,1.88,96237319.0,310106478394.659,1.80650138874311,359.42,6952100.0,,,
VNM,2019,,0.41652,720.0,27.5,,35.7,1.53501286347562,1.943,97173776.0,334365270496.667,1.80650138874311,359.42,6784000.0,,,
VNM,2020,,0.41652,1021.0,28.5,,36.8,1.53501286347562,1.957,98079191.0,346615738537.796,1.80650138874311,359.42,6787000.0,,,
VNM,2021,,0.42494,1066.0,28.5,,36.8,1.53501286347562,1.942,98935098.0,366474752771.009,1.80650138874311,359.42,6793280.0,,,
VNM,2022,,0.42494,1066.0,28.1,,36.1,1.53501286347562,1.927,99680655.0,413445230668.578,1.80650138874311,359.42,6753000.0,,,
VNM,2023,,0.41456,1066.0,28.1,,36.1,1.53501286347562,1.913,100352192.0,433857681378.291,1.80650138874311,359.42,6728480.0,,,
VNM,2024,,0.41456,1066.0,28.1,,36.1,1.53501286347562,1.895,100987686.0,476388230307.175,1.80650138874311,359.42,6728480.0,,,
PHL,2000,,,154.0,37.7,,47.7,7.20247586332285,3.754,79625397.0,83669788376.9213,1.60822662086796,479.0,5034000.0,,,
PHL,2001,,,135.0,37.7,,47.7,7.18905777250657,3.719,81401488.0,78921234457.5487,1.4713788325538,479.0,4984000.0,,,
PHL,2002,,0.13263,149.0,37.7,,47.7,7.88863329981838,3.651,83068889.0,84307345887.543,1.47389018793368,479.0,4935000.0,,,
PHL,2003,,0.12527,141.0,36.6,,46.6,7.88863329981838,3.591,84731835.0,87039092974.2272,1.55084482917909,479.0,4970000.0,,,
PHL,2004,,0.12527,158.0,36.6,,46.6,7.88863329981838,3.524,86394504.0,95001999685.3314,1.36062650970663,479.0,5120000.0,,,
PHL,2005,,0.10692,210.0,36.6,,46.6,7.88863329981838,3.448,88015962.0,107419977318.166,1.27788393643261,479.0,5005000.0,,,
PHL,2006,,0.10692,223.0,36.6,,47.2,7.88863329981838,3.466,89508986.0,127652926368.069,1.2590953916093,479.0,5155000.0,,,
PHL,2007,,0.10498,225.0,36.6,,47.2,6.54623986266116,3.403,91075184.0,155980408673.403,1.29142591630931,479.0,5290000.0,,,
PHL,2008,,0.10498,216.0,36.6,,47.2,6.27837847973801,3.401,92699095.0,181624626327.361,1.25032908798354,479.0,5450000.0,,,
PHL,2009,,0.10901,172.0,36.3,,46.3,9.62872513157651,3.376,94384250.0,175974755881.372,1.2023233937147,479.0,5500000.0,,,
PHL,2010,,0.10901,170.0,36.3,,46.3,8.97369523950398,3.315,96337125.0,208368893151.144,1.17013220060251,479.0,5300000.0,,,
PHL,2011,,0.11222,186.0,36.3,,46.3,8.64032540631909,3.236,98248614.0,234216730291.32,1.15341455205701,479.0,5450000.0,,,
PHL,2012,,0.11222,162.0,36.3,,46.5,8.46913560836537,3.143,100175512.0,261920540962.63,1.10670418975985,479.0,5580000.0,,,
PHL,2013,,0.13207,220.0,36.3,,46.5,8.46913560836537,3.042,102076336.0,283902828588.718,1.18950172893764,479.0,5590000.0,,,
PHL,2014,,0.13207,334.0,36.3,,46.5,8.46913560836537,2.894,103767130.0,297483555338.044,1.04312706559466,479.0,5590000.0,,,
PHL,2015,,0.15683,375.0,34.9,,44.6,8.46913560836537,2.829,105312992.0,306445871242.322,1.08846303958172,479.0,5590000.0,,,
PHL,2016,,0.15683,327.0,34.9,,44.6,10.4510468515231,2.679,106735719.0,318627003016.731,1.04558514673889,479.0,5590000.0,,,
PHL,2017,,0.15683,323.0,34.9,,44.6,7.64708050157393,2.525,108119693.0,328480736802.76,1.16796083355235,479.0,5590000.0,,,
PHL,2018,,0.32222,529.0,33.5,,42.3,5.16236715828629,2.378,109465287.0,346841896587.313,1.18424717696738,479.0,5590000.0,,,
PHL,2019,,0.25926,501.0,33.5,,42.3,4.2994572517325,2.215,110804683.0,376823402239.136,1.13133132483668,479.0,5590000.0,,,
PHL,2020,,0.27625,476.0,33.5,,42.3,4.2994572517325,2.075,112081264.0,361751145451.597,1.29724003910725,479.0,5590000.0,,,
PHL,2021,,0.27625,490.0,32.5,,40.7,4.2994572517325,1.95,113100950.0,394087359848.11,1.40682254131819,479.0,5590000.0,,,
PHL,2022,,0.27625,490.0,32.5,,40.7,4.2994572517325,1.929,113964338.0,404353369604.631,1.31630135538263,479.0,5590000.0,,,
PHL,2023,,0.27625,490.0,31.6,,39.3,4.34759149828352,1.916,114891199.0,437055627244.424,1.17630268153778,479.0,5590000.0,,,
PHL,2024,,0.27625,490.0,31.6,,39.3,4.34759149828352,1.894,115843670.0,461617509782.355,1.32426895346612,479.0,5590000.0,,,
MYS,2000,,0.46899,206.0,,,,2.39900911780206,2.942,22967816.0,93789736842.1053,1.63467554804841,580.0,868700.0,,,
MYS,2001,,0.46899,271.0,,,,2.19751834720607,2.807,23526538.0,92783947368.4211,2.0849228116252,580.0,877000.0,,,
MYS,2002,,0.65254,322.0,,,,2.34415745618505,2.658,24102477.0,100845526315.789,2.21913139689937,580.0,967500.0,,,
MYS,2003,,0.65254,376.0,35.1,,46.4,2.28933999827064,2.601,24679602.0,110202368421.053,2.61480673115727,580.0,946240.0,,,
MYS,2004,,0.5999,522.0,35.1,,46.4,1.96778903559431,2.493,25256772.0,124749473684.211,2.26306196840826,580.0,946700.0,,,
MYS,2005,,0.5999,522.0,35.1,,46.4,2.33781672263912,2.391,25836071.0,143534405818.501,2.17392904054248,580.0,949410.0,,,
MYS,2006,,0.61106,531.0,33.8,,44.8,2.22576283384124,2.308,26417909.0,162692258307.056,2.00759740140051,580.0,890200.0,,,
MYS,2007,,0.61106,670.0,33.8,,44.8,2.41495895208709,2.252,26998389.0,193549569477.733,1.95850253260823,580.0,827200.0,,,
MYS,2008,,0.78847,818.0,34.1,,45.5,2.16539253688213,2.262,27570059.0,230811614370.384,1.82484376549945,580.0,870400.0,,,
MYS,2009,,1.01001,1234.0,34.1,,45.5,1.99468244682113,2.223,28124778.0,202257453036.641,1.87148694418887,580.0,845000.0,,,
MYS,2010,,1.03608,1231.0,34.1,,45.5,1.88443680805509,2.144,28655776.0,255017638455.59,1.49021010582112,580.0,854300.0,,,
MYS,2011,,1.03342,1076.0,32.8,,43.6,1.81743121597224,2.153,29162039.0,297951668674.835,1.55285313376988,580.0,865600.0,,,
MYS,2012,,1.09269,1114.0,32.8,,43.6,2.02947587841498,2.117,29662831.0,314443047642.111,1.41333070740643,580.0,868400.0,,,
MYS,2013,,1.09269,1199.0,31.8,,41.3,2.07792968739967,2.07,30174265.0,323276235524.415,1.49929579850642,580.0,802700.0,,,
MYS,2014,,1.26275,1353.0,31.8,,41.3,1.66144687296396,2.058,30696137.0,338066095097.254,1.45511301633341,580.0,814005.0,,,
MYS,2015,,1.27945,1272.0,31.3,,41.1,1.59447772809976,2.008,31232798.0,301355266964.947,1.50389842704146,580.0,825310.0,,,
MYS,2016,,1.41517,1109.0,31.3,,41.1,1.4344275283881,1.942,31789685.0,301256033870.334,1.3843347942822,580.0,825310.0,,,
MYS,2017,,1.41517,1166.0,31.3,,41.1,1.1713566700858,1.893,32355644.0,319109094160.343,1.10033460723613,580.0,825310.0,,,
MYS,2018,,1.04026,1116.0,31.2,,41.2,0.981435762735261,1.838,32910967.0,358788845712.53,0.960104126677078,580.0,825310.0,,,
MYS,2019,,1.04026,1071.0,31.2,,41.2,0.9270169844912,1.777,33440596.0,365177721021.516,0.893413280938052,580.0,825310.0,,,
MYS,2020,,0.95055,989.0,31.2,,41.2,0.746542626101193,1.68,33889558.0,337456163961.211,0.999653920235799,580.0,825310.0,,,
MYS,2021,,0.95055,883.0,30.9,,40.7,0.708818550137325,1.555,34282399.0,373784553029.978,0.982646998395369,580.0,825310.0,,,
MYS,2022,,1.0121,883.0,30.9,,40.7,0.691732496782795,1.55,34695493.0,407830525989.553,0.902025405170821,580.0,825310.0,,,
MYS,2023,,1.0121,883.0,30.9,,40.7,0.734492430713877,1.55,35126298.0,399949418752.657,0.981466758859051,580.0,784300.0,,,
MYS,2024,,1.0121,883.0,30.9,,40.7,0.734492430713877,1.543,35557673.0,422227005428.688,0.987556748730683,580.0,784300.0,,,
SGP,2000,,1.81699,516.0,,,,1.01604735276297,1.6,4027887.0,96076539925.7409,4.50757218998215,0.6,1000.0,,,
SGP,2001,,2.0093,524.0,,,,0.777422484904642,1.41,4138012.0,89793790669.6515,4.79890680085725,0.6,1000.0,,,
SGP,2002,,2.03282,624.0,,,,0.747547711931284,1.37,4175950.0,92538372869.6942,4.89323655491523,0.6,1000.0,,,
SGP,2003,,1.99679,626.0,,,,0.652450495318668,1.27,4114826.0,97646401095.6369,4.83752738541917,0.6,600.0,,,
SGP,2004,,2.07859,641.0,,,,0.479298211558636,1.26,4166664.0,115033593101.049,4.38428661801237,0.6,700.0,,,
SGP,2005,,2.14806,569.0,,,,0.479298211558636,1.26,4265762.0,127807848728.398,4.27504313120819,0.6,660.0,,,
SGP,2006,,2.11656,626.0,,,,0.385744866530007,1.28,4401365.0,148627286361.351,3.92291119365444,0.6,650.0,,,
SGP,2007,,2.31986,696.0,,,,0.391601028170255,1.29,4588599.0,180941701357.97,3.602552791077,0.6,700.0,,,
SGP,2008,,2.59673,793.0,,,,0.561711146908061,1.28,4839396.0,193617323539.203,3.85002679403201,0.6,600.0,,,
SGP,2009,,2.1279,750.0,,,,0.402530508038786,1.22,4987573.0,194150283771.566,3.88242334748021,0.6,600.0,,,
SGP,2010,,1.92918,895.0,,,,0.374235722020857,1.15,5076732.0,239807980591.24,3.38139843984389,0.6,640.0,,,
SGP,2011,,2.06955,1056.0,,,,0.30874685632986,1.2,5183688.0,279356499090.458,3.19387456850782,0.6,630.0,,,
SGP,2012,,1.91833,1081.0,,,,0.20780832213766,1.29,5312437.0,295092888076.589,3.10816619008299,0.6,630.0,,,
SGP,2013,,1.92104,1143.0,,,,0.315657239686991,1.19,5399162.0,307576360584.992,3.03849114883637,0.6,570.0,,,
SGP,2014,,2.08228,1303.0,,,,0.256508913684751,1.25,5469724.0,314863580758.455,3.04786038477706,0.6,560.0,,,
SGP,2015,,2.17445,1469.0,,,,0.253378095590325,1.24,5535002.0,307998545269.398,3.04671265935693,0.6,560.0,,,
SGP,2016,,2.06892,1601.0,,,,0.32270038551043,1.2,5607283.0,319646468521.497,3.09531096262441,0.6,560.0,,,
SGP,2017,,1.89683,1609.0,,,,0.196285615913482,1.16,5612253.0,343673334902.33,2.97201085878766,0.6,560.0,,,
SGP,2018,,1.80836,1575.0,,,,0.159733932962686,1.14,5638676.0,377123710560.614,2.80776039122786,0.6,560.0,,,
SGP,2019,,1.88845,1727.0,,,,0.211656543163604,1.14,5703569.0,376161998830.048,2.75970653894344,0.6,560.0,,,
SGP,2020,,2.15983,1778.0,,,,0.177931178177524,1.1,5685807.0,349165858544.568,2.80306272990798,0.6,560.0,,,
SGP,2021,,1.93761,2024.0,,,,0.108180423309996,1.12,5453566.0,436591382250.464,2.53704638803611,0.6,560.0,,,
SGP,2022,,1.80821,2024.0,,,,0.123896338057884,1.04,5637022.0,509017841146.557,2.40634363671921,0.6,560.0,,,
SGP,2023,,1.80821,2024.0,,,,0.0690954942050905,0.97,5917648.0,505439514078.019,2.83014132029943,0.6,560.0,,,
SGP,2024,,1.80821,2024.0,,,,0.0690954942050905,0.97,6036860.0,547386645891.847,2.8417655746547,0.6,560.0,,,
THA,2000,,0.24471,561.0,33.7,,42.8,8.16089242263043,1.734,63007815.0,126392224253.794,1.48811161651995,224.51,17675000.0,,,
THA,2001,,0.25231,534.0,33.7,,42.8,7.88673994165525,1.711,63651141.0,120296476180.402,1.42988520327266,224.51,17738000.0,,,
THA,2002,,0.23055,615.0,33.2,,41.9,7.06122860880889,1.688,64266437.0,134300904400.022,1.32827955528117,224.51,17781000.0,,,
THA,2003,,0.24534,802.0,33.2,,41.9,9.91857847562255,1.673,64868166.0,152280615245.887,1.23290567713875,224.51,17820000.0,,,
THA,2004,,0.23828,819.0,33.8,,42.5,6.52844364057858,1.665,65452047.0,172895685154.658,1.12835658834693,224.51,17912000.0,,,
THA,2005,,0.21889,891.0,33.8,,42.5,7.27989678542343,1.644,66017420.0,189318408468.595,0.986191840708362,224.51,17950000.0,,,
THA,2006,,0.23271,1040.0,32.5,,41.8,7.04095366870716,1.631,66567687.0,221758296021.621,0.950123246459469,224.51,17953000.0,,,
THA,2007,,0.2008,945.0,30.8,,39.8,6.60930214643831,1.616,67102394.0,262942621455.053,1.01918920071311,224.51,17945000.0,,,
THA,2008,,0.20331,902.0,31.1,,40.3,5.87697421098978,1.587,67619830.0,291382982430.951,1.25266188719419,224.51,17838000.0,,,
THA,2009,,0.23455,1025.0,30.6,,39.6,5.43590911946787,1.565,68121080.0,281710630187.319,1.54034760915174,224.51,17547000.0,,,
THA,2010,,0.23455,1214.0,30.7,,39.4,5.32812691440829,1.562,68579447.0,341104766329.17,1.5225558657538,224.51,18004500.0,,,
THA,2011,,0.36146,927.0,29.9,,37.5,4.79225300638159,1.571,69007208.0,370818739623.622,1.39063450331731,224.51,17900800.0,,,
THA,2012,,0.36146,1020.0,30.4,,39.3,4.79225300638159,1.563,69436098.0,397558325278.579,1.38988888346862,224.51,17383100.0,,,
THA,2013,,0.44163,1572.0,29.2,,37.8,4.79225300638159,1.526,69845114.0,420333654592.547,1.34525091985427,224.51,17344265.4,,,
THA,2014,,0.47988,1006.0,28.7,,37.0,4.79225300638159,1.484,70216367.0,407339040197.651,1.37997604796617,224.51,17031500.0,,,
THA,2015,,0.61609,1029.0,28.4,,36.0,4.79225300638159,1.451,70540795.0,401296238228.084,1.33732679725458,224.51,16913800.0,,,
THA,2016,,0.77829,1098.0,28.7,,36.7,4.79225300638159,1.4,70859841.0,413366349747.508,1.32516695969445,224.51,16869000.0,,,
THA,2017,,1.00165,979.0,28.3,,36.4,4.79225300638159,1.363,71160187.0,456356813536.764,1.33627619959584,224.51,16763700.0,,,
THA,2018,,1.11375,904.0,28.1,,36.4,4.79225300638159,1.323,71376079.0,506754208404.485,1.32639351547521,224.51,16736996.5,,,
THA,2019,,1.14317,865.0,27.2,,34.9,4.79225300638159,1.285,71522271.0,543976691793.886,1.32729814008386,224.51,16628427.0,,,
THA,2020,,1.32818,863.0,27.0,,35.0,4.79225300638159,1.259,71641484.0,500461898480.246,1.46077928107965,224.51,16823599.7,,,
THA,2021,,1.20822,867.0,27.1,,34.9,4.79225300638159,1.234,71727332.0,506194668789.937,1.41836848663438,224.51,16190400.0,,,
THA,2022,,1.15902,867.0,26.5,,34.3,4.79225300638159,1.221,71735329.0,495644697587.661,1.24105269630565,224.51,15853300.0,,,
THA,2023,,0.93628,867.0,26.1,,33.5,4.79225300638159,1.212,71702435.0,515906283940.933,1.1309417952786,224.51,15835200.0,,,
THA,2024,,0.93628,867.0,26.0,,33.3,4.79225300638159,1.204,71668011.0,526517658841.684,1.07876078016919,224.51,15835200.0,,,
PAK,2000,,0.09536,46.0,,,,5.75029069524098,5.352,154879127.0,99484802344.5277,4.16872271381496,55.0,31040000.0,,,
PAK,2001,,0.12408,58.0,24.9,,28.7,6.02307111869464,5.182,159270907.0,97145618479.9038,3.87893394479455,55.0,31300000.0,,,
PAK,2002,,0.16228,55.0,24.9,,28.7,5.79944378334808,5.012,163222549.0,97923302809.3537,4.07377016787657,55.0,31220000.0,,,
PAK,2003,,0.16228,57.0,24.9,,28.7,5.59271505599106,4.894,167110248.0,112371913740.823,4.09142718735613,55.0,31190000.0,,,
PAK,2004,,0.16228,73.0,26.3,,30.9,5.61283467417069,4.685,171286000.0,132216048339.413,3.95603411669147,55.0,30310000.0,,,
PAK,2005,,0.32946,143.0,27.1,,31.3,5.5752755168276,4.595,175453212.0,145208562960.767,3.89701939256291,55.0,30170000.0,,,
PAK,2006,,0.32946,91.0,27.1,,31.3,5.5920801274736,4.589,179682690.0,161871385506.36,3.64525520437771,55.0,30320000.0,,,
PAK,2007,,0.52343,109.0,25.7,,29.7,5.72161914634586,4.554,184493231.0,184140869997.46,3.51198610011098,55.0,30180000.0,,,
PAK,2008,,0.52343,170.0,25.7,,29.7,6.36361817693574,4.515,189499113.0,202203748583.854,3.45937100362745,55.0,29460000.0,,,
PAK,2009,,0.40218,170.0,25.7,,29.7,6.42618722690055,4.465,194376534.0,187337783856.466,3.26522399322955,55.0,29420000.0,,,
PAK,2010,,0.40218,114.0,25.1,,28.8,6.62018826058729,4.398,199239047.0,196709621849.586,3.04189326480607,55.0,29390000.0,,,
PAK,2011,,0.30491,92.0,25.8,,29.7,6.80258538196207,4.305,203746065.0,230586581059.665,2.91924318438144,55.0,30100000.0,,,
PAK,2012,,0.30491,96.0,25.8,,29.7,6.66740103101875,4.204,207667125.0,250106966104.704,3.09577353673779,55.0,30240000.0,,,
PAK,2013,,0.26179,151.0,25.3,,29.5,6.60289823456376,4.125,211073978.0,258657231672.412,3.08802003540329,55.0,30470000.0,,,
PAK,2014,,0.26179,146.0,25.3,,29.5,6.19607584212452,4.055,214264647.0,271390474857.632,3.09657969704779,55.0,30440000.0,,,
PAK,2015,,0.22193,209.0,27.0,,31.3,4.36557663665432,3.988,217290883.0,299963590534.773,3.16298664508296,55.0,30400000.0,,,
PAK,2016,,0.22193,204.0,27.0,,31.3,3.86846723526245,3.902,220138869.0,313630000130.435,3.20377671550622,55.0,30990000.0,,,
PAK,2017,,0.21214,193.0,27.0,,31.3,3.68829384464626,3.9,223273967.0,339205534861.1,3.36444910317801,55.0,31210000.0,,,
PAK,2018,,0.21214,306.0,25.5,,29.6,3.63153404981254,3.855,226928892.0,356128166704.921,3.58696176378502,55.0,31160000.0,,,
PAK,2019,,0.17475,313.0,25.5,,29.6,3.47225684652177,3.81,230800899.0,320909472770.669,3.50584031595126,55.0,30530000.0,,,
PAK,2020,,0.17475,338.0,25.5,,29.6,3.55316509010108,3.765,235001746.0,300425609817.981,3.48667909020303,55.0,30930000.0,,,
PAK,2021,,0.16431,426.0,25.5,,29.6,3.78657227562101,3.72,239477801.0,348516647445.148,3.38923879613996,55.0,30280000.0,,,
PAK,2022,,0.16431,426.0,25.5,,29.6,4.07754321000689,3.662,243700667.0,374890295666.694,3.17683202352522,55.0,30230000.0,,,
PAK,2023,,0.16399,426.0,25.5,,29.6,4.33487075793336,3.605,247504495.0,336686348609.266,2.88079974069692,55.0,30260000.0,,,
PAK,2024,,0.16399,426.0,27.7,,33.5,4.33487075793336,3.547,251269164.0,371570000121.266,2.66760037007452,55.0,30260000.0,,,
BGD,2000,,,70.0,27.9,,33.4,2.48468340032929,3.279,134544304.0,53369787318.6245,1.3571191812402,105.0,8350000.0,,,
BGD,2001,,,59.0,27.9,,33.4,2.68848229951461,3.203,136805810.0,53991289844.3291,1.28842277551655,105.0,8303000.0,,,
BGD,2002,,,43.0,27.9,,33.4,2.52134727497062,3.126,138933658.0,54724081490.5102,1.04836646260037,105.0,8253000.0,,,
BGD,2003,,,58.0,27.9,,33.4,2.46221986613972,3.029,140970351.0,60158929188.2556,1.00263309760624,105.0,8228000.0,,,
BGD,2004,,,48.0,27.9,,33.4,2.73052626299689,2.94,142902856.0,65108544250.0425,0.99885977372525,105.0,8143000.0,,,
BGD,2005,,,50.0,28.0,,33.2,2.48210654779569,2.846,144715786.0,69476001239.419,0.972810090266113,105.0,8111000.0,,,
BGD,2006,,,22.0,28.0,,33.2,2.84551231101236,2.755,146405973.0,71795736172.1561,0.989838836982973,105.0,8080000.0,,,
